ORGANIZATION_ID,FIRST_PAYMENT_DATE,LAST_PAYMENT_DATE,LEGAL_ENTITY_COUNTRY_CODE,COUNT_TOTAL_CONTRACTS_ACTIVE,CREATED_DATE
1466707665197117938,2023-04-05,2024-02-29,1785886735892434650,8,2023-04-03T17:05:14.026Z
7038413850644868519,2023-08-31,2024-03-01,1785886735892434650,2,2023-03-13T21:59:40.834Z
482270302974903131,2023-06-29,2023-06-29,-3198132098019524354,2,2023-06-08T22:48:06.989Z
8214026901787193263,2022-06-07,2024-02-27,7360698488401934039,4,2022-05-09T13:58:15.811Z
169679730603222663,2022-01-02,2024-02-08,1785886735892434650,1,2021-12-14T14:20:02.34Z
-5969451710388192660,2023-06-20,2024-03-01,1785886735892434650,1,2023-06-20T15:54:19.14Z
651981481910594910,2023-11-18,2023-11-18,1785886735892434650,1,2023-07-06T21:28:38.036Z
-2040928222408909714,2023-06-23,2023-11-29,1785886735892434650,2,2022-12-09T12:07:17.798Z
-3223077251643123335,2022-12-12,2024-02-05,1785886735892434650,2,2022-12-12T20:20:37.782Z
7591026981588129247,2022-11-30,2023-05-04,1785886735892434650,1,2022-11-02T17:26:58.9Z
-6487703305415579098,2020-09-29,2024-02-19,1785886735892434650,1,2020-09-12T18:02:21.329Z
6881827769107304776,2023-09-18,2024-02-26,1785886735892434650,1,2023-09-14T13:23:08.647Z
-3510672120719995491,2023-01-28,2024-02-29,1785886735892434650,4,2023-01-11T18:00:06.232Z
1671206252099186428,2021-11-10,2022-10-17,1785886735892434650,1,2021-10-29T18:17:26.665Z
5866709433854407345,2023-08-24,2024-03-01,-1593885518572282485,2,2023-07-26T10:42:56.821Z
8596135662959563437,2022-06-03,2023-07-11,7663541771163794354,1,2022-06-02T04:46:08.473Z
-9090488145628064920,2023-04-24,2024-02-26,-3838867955087354797,1,2023-03-18T08:51:03.998Z
1510952937405878692,2022-12-15,2023-04-28,-3838867955087354797,2,2022-10-17T13:29:36.801Z
6224540956388894786,2023-12-06,2024-03-01,-9215732911288974810,1,2023-12-05T13:09:04.729Z
6554858643862122721,2023-10-06,2024-02-26,-3838867955087354797,1,2023-09-18T14:09:25.085Z
-152825973259583113,2023-08-24,2024-02-26,1522934383609501694,1,2023-08-14T10:56:36.882Z
-1099087649519614880,2023-01-03,2024-02-28,7005892784696658186,3,2022-12-30T14:57:32.546Z
188401438164078005,2022-11-29,2022-11-29,-4714508189404844389,1,2022-11-07T15:57:03.856Z
2761651869122395239,2023-12-29,2024-02-26,-3838867955087354797,1,2023-12-19T10:27:09.14Z
7395168105187516674,2022-10-19,2024-02-27,-3838867955087354797,1,2022-07-27T19:53:39.464Z
-1931385472885328175,2024-01-29,2024-02-26,1785886735892434650,1,2024-01-17T23:04:08.813Z
-7511748873591319781,2022-04-28,2024-02-26,1785886735892434650,4,2022-03-08T20:40:27.982Z
-7882171083771157130,2022-08-31,2024-02-29,1785886735892434650,1,2022-08-23T19:45:59.556Z
3706394374644500246,2022-04-28,2024-02-26,-3654700706719393344,1,2022-04-26T22:14:34.092Z
5865724026871005400,2022-08-18,2023-08-31,1785886735892434650,3,2022-06-13T00:33:10.032Z
7258148353203167113,2022-09-20,2024-02-26,5290661817526476209,1,2022-09-15T07:07:31.018Z
-8869982334538126254,,,-3654700706719393344,10,2023-11-29T20:19:15.618Z
881808966784868396,2023-06-27,2024-01-23,2912891528711707500,1,2023-05-23T18:42:18.4Z
-815689155814537110,2022-12-22,2024-02-29,5908655952517629978,1,2022-12-22T09:47:27.025Z
-8186842585766803912,2023-12-06,2024-02-05,-4714508189404844389,2,2023-11-06T19:39:37.685Z
-8303035697088791751,2023-08-08,2024-02-26,1785886735892434650,2,2021-05-03T22:08:46.003Z
-44480027723039415,2023-11-13,2024-02-04,4775283782031482686,1,2023-11-10T07:45:07.913Z
-2282667075164429799,2022-05-17,2024-02-15,-4408270841803397566,2,2021-12-14T06:45:57.802Z
7126263380735739544,,,-2319918803972746905,1,2023-08-07T08:43:43.067Z
-1318951168866115052,2023-07-14,2024-02-27,1785886735892434650,1,2023-06-13T22:39:19.473Z
8208092178992991017,2021-11-02,2024-02-26,-3838867955087354797,4,2021-05-03T22:08:46.003Z
-1706302311778632447,2022-05-02,2024-02-03,1785886735892434650,3,2021-02-08T23:46:11.468Z
-8348980212074289228,2024-01-30,2024-01-31,1785886735892434650,2,2023-12-05T12:56:50.413Z
-5401713861838626640,2023-03-21,2023-11-19,-7818713552222454015,1,2023-01-12T04:15:34.007Z
8453154087414590792,2023-05-18,2024-02-23,1785886735892434650,1,2023-05-09T19:07:55.486Z
-3086215501061390290,2023-07-31,2024-02-23,4662680920794162902,9,2023-06-29T10:46:57.179Z
8693575244148619622,2023-12-01,2024-02-23,5908655952517629978,1,2023-07-17T14:23:55.739Z
-5873834669507499483,2023-05-26,2024-02-27,1785886735892434650,1,2023-05-19T02:21:44.032Z
4909946219584487256,2022-12-13,2023-07-15,3070971217699039741,1,2022-12-08T10:19:39.067Z
-5423571207636078722,2021-10-29,2024-02-28,-3838867955087354797,1,2021-09-15T15:29:22.402Z
7839140998207895136,2021-04-28,2024-03-01,1785886735892434650,3,2021-04-06T19:14:43.427Z
-8684517638986573484,2023-10-11,2024-01-11,-1920435729544731100,1,2023-09-21T15:17:56.467Z
3313142459390634995,2023-10-30,2024-02-26,1785886735892434650,1,2022-03-24T21:20:53.247Z
-4215605278317254780,2022-06-13,2024-03-01,1785886735892434650,1,2022-05-18T14:48:00.415Z
-2974559087514262135,2023-07-03,2023-09-29,1785886735892434650,1,2022-05-12T07:28:58.859Z
1476134252117898699,2022-11-11,2024-02-13,4662680920794162902,1,2022-11-09T16:21:09.898Z
1446397016433026300,2023-06-06,2024-02-16,-8801129865032507869,2,2023-06-06T12:30:48.134Z
7501477893276415383,2023-10-19,2024-02-26,5908655952517629978,1,2023-10-18T09:43:35.27Z
6892997148703145997,2022-08-31,2024-02-27,-3654700706719393344,1,2022-08-30T16:41:42.28Z
1233645082075836438,,,-4736769731255185114,2,2022-02-16T20:07:28.012Z
7520126929173930273,2022-10-31,2024-02-03,-3838867955087354797,3,2022-09-08T12:18:04.565Z
-469812718063553935,2022-11-07,2024-02-05,-3444735119858689510,13,2022-10-17T13:22:27.24Z
-113125780277680656,2024-02-13,2024-02-22,1785886735892434650,3,2023-06-06T18:20:13.554Z
-7297848879398738565,2023-01-06,2024-02-27,1522934383609501694,1,2023-01-06T11:03:46.881Z
-2599162422250027719,2023-11-30,2023-11-30,-6823913350072069863,7,2023-11-14T15:29:01.018Z
-7330370042951045162,2021-04-29,2023-12-18,1785886735892434650,1,2021-02-26T19:32:52.329Z
-4813671390781365103,,,-3330327043883058349,1,2023-08-28T17:03:06.375Z
3760807578013352021,,,-7818713552222454015,1,2023-05-10T07:10:00.086Z
8506602314569580656,,,5908655952517629978,1,2024-02-27T10:20:26.597Z
9171220183197032863,,,1785886735892434650,52,2023-11-14T16:54:03.18Z
-1183035431574192340,,,8247619789285346046,1,2023-06-28T17:37:15.238Z
1244282336271196829,,,-5256897531681242149,3,2022-06-29T18:42:06.98Z
-4755089168380017072,,,-4965702246054775539,9,2023-05-05T16:47:24.652Z
3017750512729697143,,,-658549972202165827,25,2023-12-01T08:44:13.588Z
-1264375501676770992,,,1785886735892434650,1,2022-09-21T14:59:12.761Z
-9054470299328917468,,,-1916547494405770664,1,2023-12-18T08:47:00.587Z
-1663189569330104204,,,3831768902884185520,1,2023-03-27T12:21:25.652Z
-410892813670937705,2020-10-09,2024-03-01,1785886735892434650,18,2020-09-10T17:12:12.861Z
2496893810983505697,2022-10-25,2023-09-29,1785886735892434650,4,2022-09-26T19:16:44.5Z
-4745940365413023814,2022-10-26,2024-02-26,-7818713552222454015,1,2022-10-23T23:14:07.5Z
1330680845276364940,2023-10-06,2024-03-01,1785886735892434650,10,2023-08-01T01:28:04.551Z
-709552982783526894,2022-06-02,2024-02-29,3831768902884185520,24,2022-05-27T13:34:02.79Z
-82009235502184363,2022-08-03,2024-03-01,4662680920794162902,38,2022-01-13T21:04:14.562Z
-5079170743955389853,2022-08-02,2024-02-28,1785886735892434650,90,2022-06-20T10:05:58.346Z
3643678748194185894,2021-12-10,2024-02-27,1785886735892434650,19,2021-12-09T04:51:36.58Z
-8918282788630851688,2022-03-10,2024-02-27,-7818713552222454015,9,2021-05-03T22:08:46.003Z
7435131048012232124,2022-09-28,2024-02-27,1785886735892434650,10,2022-05-31T20:20:48.315Z
-792630986787553076,2023-03-28,2024-02-26,-3838867955087354797,5,2023-03-22T12:35:18.881Z
-8401139035562163461,2023-07-16,2024-02-19,1785886735892434650,9,2023-07-03T18:48:42.158Z
-8740990259707652815,2023-01-24,2024-02-26,5457805459076014936,9,2022-12-14T09:24:55.668Z
8519971256470802460,2022-09-28,2024-02-29,1785886735892434650,7,2022-09-26T23:21:44.192Z
-702344491279051382,2023-07-13,2024-02-27,7360698488401934039,4,2023-06-23T19:38:54.818Z
-7277488960911381373,2023-08-31,2024-02-29,1785886735892434650,3,2023-07-06T15:21:33.711Z
5617156480848833330,2022-12-27,2024-02-27,1785886735892434650,11,2021-12-11T22:17:15.947Z
1840966690650822947,2022-03-10,2023-06-16,1785886735892434650,2,2022-03-07T18:06:34.617Z
-3507995145779892600,2021-04-26,2024-02-23,1785886735892434650,2,2021-03-11T22:11:26.674Z
-4586566748757672109,2021-07-05,2024-02-29,-3838867955087354797,30,2021-05-20T10:07:42.73Z
-7081073069032334534,2023-05-08,2024-02-27,8864211127957525939,13,2023-04-17T14:36:47.501Z
2707567965077146189,2022-01-14,2024-01-26,1785886735892434650,2,2021-11-10T20:47:32.973Z
-2744769378882690456,2021-10-02,2024-02-28,-8419133294835872742,18,2021-05-03T22:08:46.003Z
-820307509650612079,2022-08-16,2024-02-26,-1593885518572282485,3,2022-04-11T13:44:26.582Z
-5231594142401711143,2022-11-07,2024-02-28,-3444735119858689510,2,2022-11-04T15:01:49.459Z
4295714388081555,2023-09-25,2024-01-26,1785886735892434650,1,2023-09-12T17:39:38.331Z
5633213342261533041,2021-12-10,2024-03-01,7360698488401934039,31,2021-12-01T22:26:05.764Z
-4190149096260448059,2023-04-25,2024-02-26,-3654700706719393344,32,2023-04-12T21:31:49.607Z
7642341466878172379,2022-11-21,2024-02-26,1785886735892434650,26,2022-10-27T21:33:36.1Z
-653223077265303242,2023-05-29,2024-02-27,-3654700706719393344,5,2022-01-17T19:43:08.19Z
-2172534227173545786,2023-03-06,2024-01-16,-3654700706719393344,1,2023-01-31T16:19:42.019Z
5651702586851168688,2023-07-07,2024-02-20,1785886735892434650,14,2023-05-16T12:00:19.257Z
-3396219045112804510,2022-09-12,2024-02-12,1785886735892434650,10,2022-05-18T16:26:17.921Z
-8870307050102334961,2023-03-28,2024-02-26,1785886735892434650,8,2023-03-15T21:05:21.463Z
-8363643498586573043,2022-08-26,2024-02-23,1785886735892434650,4,2022-07-26T14:05:47.591Z
8282281003924498512,2024-02-05,2024-02-29,-4714508189404844389,1,2024-01-09T09:15:26.715Z
5673333996048204099,2023-05-02,2024-03-01,-3654700706719393344,10,2023-04-26T18:32:10.112Z
-5028708685591675126,2021-09-28,2024-02-20,1785886735892434650,1,2021-05-03T22:08:46.003Z
-6423703390025671085,,,1785886735892434650,1,2024-01-22T00:25:08.105Z
1973914518336700035,2021-03-12,2024-02-29,-9216713850316786644,4,2021-02-22T16:23:10.438Z
3348351611721700949,2023-02-07,2024-02-26,1785886735892434650,1,2023-01-27T17:38:06.491Z
2327413063586840945,2022-12-23,2024-02-26,5457805459076014936,3,2022-12-09T14:24:11.475Z
-990557617649420585,2023-12-27,2024-02-26,-4965702246054775539,8,2021-05-03T22:08:46.003Z
-2084086325939767318,2023-11-28,2024-02-28,1785886735892434650,37,2023-11-15T12:37:54.61Z
-2366194281803985079,2024-01-19,2024-01-19,1785886735892434650,1,2024-01-19T21:52:26.561Z
-1954956511134409459,2022-09-22,2024-02-24,1785886735892434650,2,2022-05-18T00:34:56.492Z
-6134162367875309023,2024-02-29,2024-02-29,-7818713552222454015,1,2024-01-30T02:40:35.869Z
2505097468589660148,2023-07-07,2024-02-27,5908655952517629978,2,2023-07-05T10:15:59.373Z
-3268782103925858001,2022-06-01,2024-02-21,1785886735892434650,20,2022-04-13T16:26:31.933Z
105704572470536236,2022-12-22,2024-02-26,-4965702246054775539,12,2022-10-21T14:23:22.668Z
-7387592157423604807,2023-09-01,2024-02-28,1785886735892434650,13,2023-08-24T14:05:41.53Z
-815393528473685754,2020-08-11,2024-03-01,-3838867955087354797,2,2020-07-15T16:35:58.627Z
7781426834770337084,2022-12-01,2024-02-26,1785886735892434650,1,2022-03-04T21:58:16.031Z
2571605819044391822,2023-04-12,2024-02-26,7454889766114944048,1,2023-03-28T08:32:44.19Z
-7057523626275223752,2020-12-17,2023-01-23,1785886735892434650,3,2020-12-11T17:42:50.979Z
291133938049481531,2021-06-11,2024-02-26,1785886735892434650,4,2021-05-27T23:53:03.431Z
5241749601223452025,2023-11-01,2024-02-27,-4965702246054775539,28,2023-04-11T06:26:19.822Z
3900746580350038205,2022-11-01,2024-02-28,1785886735892434650,21,2021-09-23T18:37:07.541Z
-4395619917076653414,2021-01-24,2024-02-23,1785886735892434650,2,2021-01-21T19:19:45.834Z
5516135308657797055,2022-10-10,2024-02-26,-3838867955087354797,1,2022-10-06T11:01:58.91Z
1542179553187767185,2020-11-12,2024-02-26,1785886735892434650,5,2020-09-24T01:53:18.513Z
7326443472822086029,2022-02-25,2024-02-26,7360698488401934039,21,2021-12-28T19:59:20.44Z
-3086050646513990537,2022-08-16,2022-12-04,1785886735892434650,3,2022-07-13T22:30:32.072Z
-6292193228979307638,2022-02-11,2024-02-27,1785886735892434650,2,2022-02-04T15:16:11.905Z
-2486660324407495152,2022-03-10,2024-02-26,2621942211918874940,6,2021-11-16T08:31:33.325Z
2156300343416998506,2023-02-02,2024-02-29,1785886735892434650,8,2023-01-20T16:22:51.981Z
-7166901290774563962,2022-07-26,2024-02-27,1785886735892434650,10,2022-07-21T17:40:37.93Z
-1137108521097260614,2020-09-13,2024-02-11,4775283782031482686,6,2020-09-12T21:11:05.804Z
-2374451614166034756,2023-09-15,2024-02-26,-3838867955087354797,1,2023-08-31T17:19:30.48Z
-7194199648256339981,2020-06-25,2024-01-12,7360698488401934039,5,2020-06-01T21:05:54.176Z
7633717157613358823,2022-08-16,2023-12-28,1785886735892434650,1,2022-08-08T18:41:13.886Z
-5046752526531446608,2021-06-07,2024-02-28,1785886735892434650,29,2020-08-14T16:14:36.623Z
267660837006699002,2023-09-07,2024-02-27,1785886735892434650,4,2021-03-26T10:28:49.904Z
-4100056164351443596,2022-12-01,2024-02-26,-6934767355204630553,3,2022-11-25T15:34:19.813Z
1713607813218385504,2022-01-24,2024-02-27,-5129530231926571104,4,2021-11-19T01:14:25.104Z
-4778842334140727849,2021-11-03,2024-02-26,-2833304828472289837,2,2021-10-30T03:37:29.358Z
2813092494349120090,2022-05-27,2024-03-01,1785886735892434650,16,2021-05-03T22:08:46.003Z
-7982487361726779651,2023-01-26,2024-02-22,-3076449776148006169,12,2022-12-06T21:03:08.067Z
-4360428210561180582,2021-10-18,2024-02-29,-7818713552222454015,4,2021-10-14T22:44:51.467Z
7212444673491187974,2023-07-06,2024-02-26,-3838867955087354797,2,2023-06-19T15:49:29.317Z
-4436999633790275630,,,8247619789285346046,1,2023-12-13T14:43:43.234Z
-304807050555809560,,,1785886735892434650,2,2022-06-14T17:54:45.137Z
7644415013429783361,,,-1543411598463962895,1,2022-05-04T07:43:47.092Z
-5189929987749098470,2021-09-02,2024-01-29,-3838867955087354797,1,2021-06-17T13:18:18.711Z
8843321693547048228,2024-01-26,2024-02-28,-4965702246054775539,6,2023-12-08T11:55:13.871Z
-5369780852123693472,2023-08-28,2024-03-01,-3838867955087354797,3,2023-08-28T08:48:53.732Z
8655318055117686145,2022-10-25,2024-02-29,-3838867955087354797,13,2022-08-24T09:54:14.473Z
-3626506585766703455,2023-08-29,2024-03-01,-3838867955087354797,24,2021-05-03T22:08:46.003Z
-8762173024200936933,2022-03-04,2024-02-28,-4736769731255185114,4,2021-05-03T22:08:46.003Z
7693170535211487142,2021-09-23,2024-02-26,1785886735892434650,10,2021-09-07T17:02:37.495Z
-5103651817064159960,2022-11-07,2024-02-26,3831768902884185520,2,2022-10-17T16:42:27.522Z
6779426507419593542,2021-07-29,2024-02-26,-6823913350072069863,4,2021-07-21T13:27:18.784Z
3157381085356098139,2021-11-18,2024-02-26,-712515454498722369,48,2021-11-01T13:04:17.058Z
-1180401590196968308,2022-10-27,2024-02-27,1785886735892434650,6,2022-10-02T20:38:11.188Z
9100344834887797822,2023-05-30,2024-02-27,5908655952517629978,1,2023-01-19T07:41:25.426Z
3368487097765004307,2022-06-02,2024-02-29,1785886735892434650,22,2021-05-03T22:08:46.003Z
-6619467487360922113,2023-05-25,2024-02-28,-3838867955087354797,22,2023-04-11T15:17:10.539Z
2684644362408279537,2022-04-30,2024-02-26,1785886735892434650,16,2022-01-31T09:12:41.153Z
5326454038884929600,2022-09-27,2024-02-22,-4830010351173587510,14,2022-09-26T15:16:43.235Z
-5586944011363126837,2022-12-02,2024-02-26,1785886735892434650,2,2021-02-28T01:51:07.842Z
2057811333713106229,2023-01-11,2024-02-27,-2319918803972746905,7,2022-12-23T20:27:01.905Z
9101389238353195083,2019-12-26,2019-12-26,8247619789285346046,3,2019-12-12T15:36:41.882Z
6051570732660802836,2023-02-27,2023-04-26,1785886735892434650,6,2023-01-24T14:07:59.254Z
2871763419754665472,2023-04-21,2024-03-01,-6823913350072069863,10,2023-04-03T08:52:16.617Z
1668300402218445451,2022-06-24,2024-02-21,-4408270841803397566,1,2022-06-20T08:54:22.345Z
-5312236023824778878,2023-05-11,2024-02-26,-712515454498722369,3,2021-08-23T15:34:59.826Z
-8203122268472015837,2023-07-12,2024-03-01,-4714508189404844389,1,2023-05-18T10:45:05.128Z
5661812654375882500,2021-09-06,2024-02-29,1785886735892434650,53,2021-08-02T18:06:51.347Z
8753215252938107189,2023-03-22,2024-02-26,-3838867955087354797,10,2023-01-19T20:23:02.068Z
-5150731190589541664,2023-05-05,2024-02-28,1785886735892434650,1,2023-04-04T18:37:05.97Z
5652825932049375129,2022-08-31,2024-02-29,-4303066926561519312,11,2022-08-02T00:42:45.419Z
1473727160432224764,2021-12-27,2024-02-23,-3838867955087354797,10,2021-11-29T17:38:32.625Z
4567995504675222481,2022-08-31,2024-02-27,-3838867955087354797,1,2022-07-28T05:57:44.593Z
-7458456440236621577,2022-11-08,2024-02-27,1785886735892434650,6,2022-11-08T17:13:15.815Z
-5721817084522371476,2021-11-26,2023-04-25,5457805459076014936,3,2021-10-27T06:10:51.683Z
-6079149353053338134,2023-04-27,2024-02-26,1785886735892434650,1,2021-05-03T22:08:46.003Z
-5540043417728674083,2021-03-29,2024-02-23,-3838867955087354797,1,2021-01-26T14:05:56.299Z
-527182605287605297,2020-09-15,2024-02-28,1785886735892434650,10,2020-08-28T01:38:38.446Z
-8923176540537463859,2023-07-04,2024-01-08,-4303066926561519312,1,2023-06-28T17:26:09.266Z
378713970852808836,2024-01-03,2024-02-28,4775283782031482686,8,2023-10-17T14:02:24.451Z
-3877361478571157196,2021-01-05,2024-02-28,-3838867955087354797,5,2020-12-04T18:20:32.002Z
5367141372533873505,2023-03-03,2024-02-27,-5129530231926571104,7,2021-05-03T22:08:46.003Z
-8486373981121045162,,,1785886735892434650,2,2022-12-07T18:25:24.059Z
-4028118302648269946,2023-09-11,2024-02-27,7360698488401934039,1,2023-08-28T18:07:13.931Z
-250336978482187832,2024-02-08,2024-02-08,-8419133294835872742,1,2022-12-25T20:01:22.307Z
-4253933030885004302,2023-05-04,2024-03-01,1785886735892434650,5,2023-05-03T06:25:45.192Z
-3535182755311831961,2023-08-25,2024-02-21,-6255655451702426059,3,2021-05-03T22:08:46.003Z
7238257715850834001,2020-09-14,2024-02-02,1785886735892434650,1,2020-08-10T17:34:36.163Z
8675528361546396259,2023-10-09,2024-02-26,3831768902884185520,1,2023-10-05T14:32:55.349Z
-6796312418618785732,2023-08-28,2023-10-31,-3838867955087354797,5,2023-07-20T19:49:47.346Z
-2508866073286749258,,,-9216713850316786644,2,2024-01-10T07:58:00.792Z
-6443935083481639193,,,-3838867955087354797,1,2020-05-28T08:38:44.928Z
2591322617178321810,2023-04-29,2024-02-28,3831768902884185520,6,2023-04-24T13:20:10.675Z
-4033331515470496054,2022-10-24,2023-06-15,3831768902884185520,1,2022-10-20T15:49:26.41Z
-117302870918993059,2022-04-20,2024-02-27,1785886735892434650,2,2022-04-06T22:37:09.794Z
-2422470814724593427,2023-02-01,2023-10-24,-3838867955087354797,1,2023-01-13T11:42:03.277Z
4883964976744959706,2023-06-01,2024-02-27,5908655952517629978,2,2023-05-25T06:52:00.555Z
-7287061314101844435,2023-06-26,2023-10-06,1785886735892434650,4,2023-06-15T05:50:00.195Z
-1927610392325853975,2023-11-27,2024-02-29,-3838867955087354797,2,2023-10-09T08:58:52.564Z
-4159781889855354355,2021-02-24,2024-02-27,1785886735892434650,9,2021-01-15T17:31:30.014Z
-597248727436984705,2023-05-30,2024-02-27,1785886735892434650,5,2021-05-03T22:08:46.003Z
-5815199776228030991,2021-11-15,2024-02-28,1785886735892434650,5,2021-11-01T22:36:18.156Z
8750709276847421205,2022-11-11,2024-01-16,1785886735892434650,1,2022-11-08T17:11:01.247Z
-3334622490021604061,2023-04-14,2024-03-01,1785886735892434650,2,2023-03-21T08:33:08.831Z
755420301233912528,2021-03-17,2024-02-26,1785886735892434650,7,2021-02-02T17:43:29.568Z
-8461160021659823105,2024-01-22,2024-02-20,7360698488401934039,2,2023-09-15T07:22:33.95Z
-7299581871199693034,2022-09-27,2024-02-23,1785886735892434650,4,2022-09-17T13:07:05.735Z
9196033157049575593,2022-05-03,2024-02-26,1785886735892434650,2,2021-05-25T07:43:10.581Z
2510457205913117492,2022-10-14,2024-02-26,-6934767355204630553,2,2022-09-27T14:11:43.454Z
9032636596103534546,2022-12-31,2024-03-01,1785886735892434650,1,2022-11-28T19:42:23.422Z
2297172646341288358,2022-06-29,2024-03-01,-3838867955087354797,1,2022-06-18T20:28:54.462Z
1803361818273167522,2024-02-06,2024-02-06,1785886735892434650,1,2024-01-25T20:07:39.296Z
-4237538210578972970,2022-06-11,2023-08-30,3831768902884185520,3,2022-06-09T13:22:33.806Z
1887706060946137935,2022-07-18,2024-03-01,1785886735892434650,2,2022-07-12T14:10:09.737Z
548307317271599974,2023-03-07,2024-02-26,1785886735892434650,3,2023-03-03T16:39:44.124Z
8002428284485507739,2022-02-01,2024-02-26,1785886735892434650,2,2022-02-01T15:41:39.436Z
-1991039880188255793,2022-02-09,2023-07-31,-4000347102361784341,1,2022-01-26T19:44:59.565Z
922658678045870069,2024-02-21,2024-02-29,1785886735892434650,1,2024-02-21T14:45:20.93Z
5789468473544874330,2023-07-11,2024-02-26,-6823913350072069863,3,2023-07-05T14:59:01.197Z
1138510187908760893,2024-02-27,2024-02-27,-6934767355204630553,1,2024-02-23T05:25:31.649Z
-8410537357700736004,2023-12-24,2024-03-01,1785886735892434650,3,2023-12-21T17:57:53.661Z
8949485255737251178,2022-12-01,2024-03-01,7836397955763020109,1,2022-11-25T15:50:35.453Z
-7920304182385900014,2021-08-23,2024-01-30,-4714508189404844389,4,2021-05-03T22:08:46.003Z
8630776798842362285,2022-05-03,2024-02-27,-8419133294835872742,3,2022-04-26T15:40:48.536Z
1049299701894177355,2023-07-28,2024-02-28,-4714508189404844389,4,2023-07-26T12:32:28.438Z
-3921980457024549730,2023-07-20,2024-03-01,-7818713552222454015,3,2023-07-05T01:32:55.751Z
-7879094449198835030,2023-01-06,2023-01-12,1785886735892434650,1,2022-12-06T04:55:42.08Z
-4688087738220930902,,,2912891528711707500,1,2023-09-08T14:38:03.032Z
-4347413303146740286,,,-7451721741397370674,1,2021-05-03T22:08:46.003Z
428004850989024476,2022-09-28,2024-02-29,8746074431303385090,3,2022-09-27T13:55:11.809Z
-8442467721832572770,2023-11-14,2024-02-26,5908655952517629978,2,2023-02-28T12:33:49.616Z
-6350906594492492737,,,1785886735892434650,1,2023-01-08T19:07:54.173Z
-129218886775725984,2020-12-24,2024-02-28,-3838867955087354797,2,2020-12-22T17:30:56.007Z
8370912980877323283,2022-06-02,2024-01-29,-4965702246054775539,1,2022-03-30T11:00:30.873Z
7110716537739940728,2021-07-21,2024-02-29,1785886735892434650,10,2021-06-08T22:59:53.991Z
-4705874156165001935,2022-05-02,2023-10-24,-9216713850316786644,1,2022-04-02T02:10:48.714Z
-4170734575808954472,2022-06-30,2024-02-29,3831768902884185520,1,2022-05-04T15:51:46.844Z
1290961310820810114,2021-06-28,2024-02-05,1785886735892434650,6,2021-02-01T19:37:02.397Z
7298278248734762890,2021-12-20,2024-02-27,1785886735892434650,7,2021-11-21T15:30:58.249Z
6022256700547510064,2023-12-19,2024-01-30,3831768902884185520,1,2023-11-10T13:16:59.577Z
2305410965858669355,2023-08-23,2024-02-27,5908655952517629978,2,2023-08-14T08:48:19.5Z
-3630325124453517939,2021-05-31,2024-02-28,7360698488401934039,3,2021-05-10T21:42:46.45Z
5322954707504231612,2023-11-29,2024-02-26,1785886735892434650,1,2023-11-22T15:00:52.693Z
4276527236168991159,2023-05-26,2024-02-26,1785886735892434650,7,2023-05-11T21:04:37.346Z
-3011667463078565955,2022-02-14,2024-02-26,1785886735892434650,1,2022-02-11T19:29:01.299Z
5587029215964812793,2023-04-03,2024-02-01,-9216713850316786644,6,2023-03-05T02:03:25.137Z
3997456580182788733,2023-02-14,2023-02-27,1785886735892434650,6,2023-02-07T21:42:57.233Z
-376038737270223215,2023-05-16,2024-02-27,1785886735892434650,4,2021-05-03T22:08:46.003Z
-3418060479781468802,2023-08-15,2024-01-09,-3838867955087354797,1,2023-08-07T09:11:14.276Z
3658744937670161877,2022-10-27,2024-02-29,-6934767355204630553,2,2022-08-25T07:56:13.518Z
-2027334141860383894,2023-04-05,2023-04-05,3501010332672601263,1,2022-05-16T11:02:27.664Z
8610830823416044399,2024-01-12,2024-02-27,-7451721741397370674,1,2024-01-11T02:40:06.491Z
8051797609907222738,2023-01-25,2024-02-22,1785886735892434650,1,2022-03-21T19:31:11.051Z
-3155067186882445201,2021-08-28,2022-03-06,1785886735892434650,6,2021-08-18T17:23:19.475Z
4291217460770014379,2024-01-02,2024-02-13,1785886735892434650,2,2023-12-20T18:58:01.776Z
-8489159506674526447,,,-7818713552222454015,6,2024-01-08T08:25:01.024Z
-7666245782605886577,,,-1106307474732314477,1,2020-11-20T08:53:03.098Z
1564071550280691716,,,8247619789285346046,3,2023-07-19T12:56:39.76Z
-6364024873883945777,2023-09-21,2024-02-27,-7818713552222454015,5,2023-09-20T04:37:36.842Z
-2019769814090344828,2023-05-30,2024-02-26,-6934767355204630553,3,2023-04-14T08:11:17.348Z
1472154134556590903,2022-03-22,2024-03-01,1785886735892434650,1,2021-05-24T20:27:58.532Z
5111536603997886885,2022-05-31,2022-10-19,1785886735892434650,1,2022-05-30T19:21:37.735Z
1450865210077705899,2023-04-21,2024-02-28,3831768902884185520,2,2023-04-13T08:14:49.182Z
5589115630097876388,2023-01-19,2024-02-26,3831768902884185520,1,2022-12-07T08:46:05.418Z
-1891378721994971224,2023-02-10,2024-02-15,2912891528711707500,7,2023-01-31T10:05:38.264Z
-8425144119577830637,2023-01-04,2024-02-15,-6255655451702426059,1,2022-10-20T13:21:11.784Z
-4808390742958130160,2023-09-29,2024-02-28,-5179042433629057610,1,2021-07-15T02:09:58.957Z
-41285431197214141,2022-06-06,2024-02-26,1785886735892434650,1,2022-05-31T18:04:36.356Z
